qseqid	PS
XP_003714922.1	6
XP_003714923.1	6
XP_003714924.1	6
XP_003714925.1	1
XP_003714926.1	1
XP_003714927.1	1
XP_003714928.1	6
XP_003714929.1	7
XP_003714930.1	12
XP_003714931.1	7
XP_003714932.1	11
XP_003714933.1	6
XP_003714934.1	2
XP_003714935.1	6
XP_003714936.1	11
XP_003714937.1	1
XP_003714938.1	12
XP_003714939.1	11
XP_003714940.1	6
XP_003714941.1	12
XP_003714942.1	7
XP_003714943.1	1
XP_003714944.1	4
XP_003714945.1	12
XP_003714946.1	11
XP_003714947.1	12
XP_003714948.1	12
XP_003714949.1	1
XP_003714950.1	1
XP_003714951.1	3
XP_003714952.1	1
XP_003714953.1	1
XP_003714954.1	1
XP_003714955.1	12
XP_003714956.1	1
XP_003714957.1	2
XP_003714958.1	1
XP_003714959.1	1
XP_003714960.1	1
XP_003714961.1	1
XP_003714962.1	1
XP_003714963.1	3
XP_003714964.1	3
XP_003714965.1	2
XP_003714966.1	1
XP_003714967.1	1
XP_003714968.1	1
XP_003714969.1	1
XP_003714970.1	12
XP_003714971.1	1
XP_003714972.1	1
XP_003714973.1	1
XP_003714974.1	1
XP_003714975.1	7
XP_003714976.1	7
XP_003714977.1	9
XP_003714978.1	2
XP_003714979.1	11
XP_003714980.1	7
XP_003714981.1	12
XP_003714982.1	11
XP_003714983.1	11
XP_003714984.1	6
XP_003714985.1	1
XP_003714986.1	3
XP_003714987.1	12
XP_003714988.1	1
XP_003714989.1	1
XP_003714990.1	12
XP_003714991.1	8
XP_003714992.1	12
XP_003714993.1	1
XP_003714994.1	11
XP_003714995.1	11
XP_003714996.1	6
XP_003714997.1	1
XP_003714998.1	1
XP_003714999.1	1
XP_003715000.1	1
XP_003715001.1	1
XP_003715002.1	2
XP_003715003.1	2
XP_003715004.1	2
XP_003715005.1	2
XP_003715006.1	1
XP_003715007.1	3
XP_003715008.1	1
XP_003715009.1	1
XP_003715010.1	3
XP_003715011.1	2
XP_003715012.1	1
XP_003715013.1	2
XP_003715014.1	2
XP_003715015.1	1
XP_003715016.1	1
XP_003715017.1	1
XP_003715018.1	1
XP_003715019.1	2
XP_003715020.1	1
XP_003715021.1	3
XP_003715022.1	1
XP_003715023.1	3
XP_003715024.1	1
XP_003715025.1	1
XP_003715026.1	11
XP_003715027.1	12
XP_003715028.1	1
XP_003715029.1	1
XP_003715030.1	3
XP_003715031.1	1
XP_003715032.1	2
XP_003715033.1	2
XP_003715034.1	2
XP_003715035.1	8
XP_003715036.1	1
XP_003715037.1	2
XP_003715038.1	2
XP_003715039.1	1
XP_003715040.1	1
XP_003715041.1	11
XP_003715042.1	1
XP_003715043.1	2
XP_003715044.1	2
XP_003715045.1	2
XP_003715046.1	2
XP_003715047.1	12
XP_003715048.1	1
XP_003715049.1	1
XP_003715050.1	2
XP_003715051.1	1
XP_003715052.1	1
XP_003715053.1	2
XP_003715054.1	3
XP_003715055.1	1
XP_003715056.1	1
XP_003715057.1	1
XP_003715058.1	1
XP_003715059.1	1
XP_003715060.1	1
XP_003715061.1	12
XP_003715062.1	11
XP_003715063.1	2
XP_003715064.1	1
XP_003715065.1	9
XP_003715066.1	11
XP_003715067.1	3
XP_003715068.1	1
XP_003715069.1	2
XP_003715070.1	1
XP_003715071.1	1
XP_003715072.1	1
XP_003715073.1	1
XP_003715074.1	11
XP_003715075.1	2
XP_003715076.1	12
XP_003715077.1	12
XP_003715078.1	11
XP_003715079.1	12
XP_003715080.1	2
XP_003715081.1	2
XP_003715082.1	1
XP_003715083.1	1
XP_003715084.1	1
XP_003715085.1	2
XP_003715086.1	12
XP_003715087.1	1
XP_003715088.1	2
XP_003715089.1	1
XP_003715090.1	1
XP_003715091.1	1
XP_003715092.1	7
XP_003715093.1	1
XP_003715094.1	2
XP_003715095.1	1
XP_003715096.1	2
XP_003715097.1	12
XP_003715098.1	1
XP_003715099.1	1
XP_003715100.1	6
XP_003715101.1	1
XP_003715102.1	1
XP_003715103.1	1
XP_003715104.1	1
XP_003715105.1	2
XP_003715106.1	1
XP_003715107.1	1
XP_003715108.1	1
XP_003715109.1	1
XP_003715110.1	9
XP_003715111.1	1
XP_003715112.1	1
XP_003715113.1	1
XP_003715114.1	12
XP_003715115.1	12
XP_003715116.1	11
XP_003715117.1	11
XP_003715118.1	3
XP_003715119.1	2
XP_003715120.1	1
XP_003715121.1	2
XP_003715122.1	1
XP_003715123.1	11
XP_003715124.1	11
XP_003715125.1	1
XP_003715126.1	11
XP_003715127.1	2
XP_003715128.1	1
XP_003715129.1	6
XP_003715130.1	1
XP_003715131.1	1
XP_003715132.1	1
XP_003715133.1	1
XP_003715134.1	1
XP_003715135.1	3
XP_003715136.1	2
XP_003715137.1	1
XP_003715138.1	2
XP_003715139.1	11
XP_003715140.1	2
XP_003715141.1	1
XP_003715142.1	1
XP_003715143.1	1
XP_003715144.1	11
XP_003715145.1	1
XP_003715146.1	1
XP_003715147.1	2
XP_003715148.1	3
XP_003715149.1	3
XP_003715150.1	1
XP_003715151.1	11
XP_003715152.1	1
XP_003715153.1	11
XP_003715154.1	1
XP_003715155.1	11
XP_003715156.1	1
XP_003715157.1	2
XP_003715158.1	11
XP_003715159.1	12
XP_003715160.1	11
XP_003715161.1	2
XP_003715162.1	2
XP_003715163.1	1
XP_003715164.1	12
XP_003715165.1	1
XP_003715166.1	1
XP_003715167.1	11
XP_003715168.1	2
XP_003715169.1	11
XP_003715170.1	12
XP_003715171.1	1
XP_003715172.1	2
XP_003715173.1	1
XP_003715174.1	11
XP_003715175.1	2
XP_003715176.1	1
XP_003715177.1	11
XP_003715178.1	1
XP_003715179.1	6
XP_003715180.1	1
XP_003715181.1	1
XP_003715182.1	1
XP_003715183.1	1
XP_003715184.1	3
XP_003715185.1	2
XP_003715186.1	1
XP_003715187.1	2
XP_003715188.1	1
XP_003715189.1	6
XP_003715190.1	3
XP_003715191.1	1
XP_003715192.1	1
XP_003715193.1	1
XP_003715194.1	11
XP_003715195.1	1
XP_003715196.1	1
XP_003715197.1	1
XP_003715198.1	1
XP_003715199.1	12
XP_003715200.1	1
XP_003715201.1	7
XP_003715202.1	11
XP_003715203.1	11
XP_003715204.1	8
XP_003715205.1	6
XP_003715206.1	3
XP_003715207.1	2
XP_003715208.1	2
XP_003715209.1	1
XP_003715210.1	11
XP_003715211.1	11
XP_003715212.1	1
XP_003715213.1	1
XP_003715214.1	11
XP_003715215.1	1
XP_003715216.1	1
XP_003715217.1	2
XP_003715218.1	1
XP_003715219.1	3
XP_003715220.1	7
XP_003715221.1	6
XP_003715222.1	2
XP_003715223.1	11
XP_003715224.1	11
XP_003715225.1	1
XP_003715226.1	12
XP_003715227.1	1
XP_003715228.1	1
XP_003715229.1	11
XP_003715230.1	1
XP_003715231.1	1
XP_003715232.1	1
XP_003715233.1	2
XP_003715234.1	2
XP_003715235.1	2
XP_003715236.1	12
XP_003715237.1	11
XP_003715238.1	1
XP_003715239.1	8
XP_003715240.1	1
XP_003715241.1	1
XP_003715242.1	2
XP_003715243.1	1
XP_003715244.1	1
XP_003715245.1	12
XP_003715246.1	1
XP_003715247.1	12
XP_003715248.1	1
XP_003715249.1	1
XP_003715250.1	1
XP_003715251.1	4
XP_003715252.1	2
XP_003715253.1	1
XP_003715254.1	2
XP_003715255.1	2
XP_003715256.1	11
XP_003715257.1	1
XP_003715258.1	11
XP_003715259.1	11
XP_003715260.1	1
XP_003715261.1	1
XP_003715262.1	1
XP_003715263.1	1
XP_003715264.1	2
XP_003715265.1	1
XP_003715266.1	1
XP_003715267.1	2
XP_003715268.1	2
XP_003715269.1	1
XP_003715270.1	1
XP_003715271.1	12
XP_003715272.1	1
XP_003715273.1	1
XP_003715274.1	1
XP_003715275.1	1
XP_003715276.1	11
XP_003715277.1	1
XP_003715278.1	3
XP_003715279.1	1
XP_003715280.1	1
XP_003715281.1	2
XP_003715282.1	1
XP_003715283.1	2
XP_003715284.1	1
XP_003715285.1	2
XP_003715286.1	2
XP_003715287.1	12
XP_003715288.1	11
XP_003715289.1	11
XP_003715290.1	1
XP_003715291.1	1
XP_003715292.1	1
XP_003715293.1	8
XP_003715294.1	12
XP_003715295.1	1
XP_003715296.1	2
XP_003715297.1	1
XP_003715298.1	1
XP_003715299.1	1
XP_003715300.1	1
XP_003715301.1	6
XP_003715302.1	1
XP_003715303.1	1
XP_003715304.1	1
XP_003715305.1	1
XP_003715306.1	1
XP_003715307.1	1
XP_003715308.1	1
XP_003715309.1	1
XP_003715310.1	1
XP_003715311.1	1
XP_003715312.1	12
XP_003715313.1	2
XP_003715314.1	11
XP_003715315.1	12
XP_003715316.1	1
XP_003715317.1	2
XP_003715318.1	1
XP_003715319.1	3
XP_003715320.1	1
XP_003715321.1	2
XP_003715322.1	1
XP_003715323.1	1
XP_003715324.1	1
XP_003715325.1	12
XP_003715326.1	11
XP_003715327.1	1
XP_003715328.1	1
XP_003715329.1	1
XP_003715330.1	1
XP_003715331.1	1
XP_003715332.1	1
XP_003715333.1	2
XP_003715334.1	1
XP_003715335.1	3
XP_003715336.1	11
XP_003715337.1	12
XP_003715338.1	1
XP_003715339.1	2
XP_003715340.1	1
XP_003715341.1	11
XP_003715342.1	1
XP_003715343.1	11
XP_003715344.1	1
XP_003715345.1	2
XP_003715346.1	1
XP_003715347.1	2
XP_003715348.1	2
XP_003715349.1	2
XP_003715350.1	1
XP_003715351.1	6
XP_003715352.1	1
XP_003715353.1	1
XP_003715354.1	1
XP_003715355.1	1
XP_003715356.1	2
XP_003715357.1	11
XP_003715358.1	6
XP_003715359.1	1
XP_003715360.1	1
XP_003715361.1	2
XP_003715362.1	2
XP_003715363.1	1
XP_003715364.1	2
XP_003715365.1	1
XP_003715366.1	2
XP_003715367.1	1
XP_003715368.1	6
XP_003715369.1	2
XP_003715370.1	6
XP_003715371.1	2
XP_003715372.1	11
XP_003715373.1	12
XP_003715374.1	2
XP_003715375.1	2
XP_003715376.1	1
XP_003715377.1	2
XP_003715378.1	12
XP_003715379.1	1
XP_003715380.1	12
XP_003715381.1	12
XP_003715382.1	1
XP_003715383.1	1
XP_003715384.1	2
XP_003715385.1	1
XP_003715386.1	2
XP_003715387.1	2
XP_003715388.1	11
XP_003715389.1	3
XP_003715390.1	1
XP_003715391.1	1
XP_003715392.1	1
XP_003715393.1	12
XP_003715394.1	2
XP_003715395.1	2
XP_003715396.1	1
XP_003715397.1	1
XP_003715398.1	2
XP_003715399.1	1
XP_003715400.1	2
XP_003715401.1	1
XP_003715402.1	11
XP_003715403.1	3
XP_003715404.1	11
XP_003715405.1	11
XP_003715406.1	1
XP_003715407.1	1
XP_003715408.1	6
XP_003715409.1	1
XP_003715410.1	12
XP_003715411.1	1
XP_003715412.1	1
XP_003715413.1	1
XP_003715414.1	12
XP_003715415.1	11
XP_003715416.1	2
XP_003715417.1	11
XP_003715418.1	1
XP_003715419.1	1
XP_003715420.1	3
XP_003715421.1	2
XP_003715422.1	1
XP_003715423.1	1
XP_003715424.1	2
XP_003715425.1	1
XP_003715426.1	1
XP_003715427.1	1
XP_003715428.1	12
XP_003715429.1	1
XP_003715430.1	1
XP_003715431.1	12
XP_003715432.1	12
XP_003715433.1	2
XP_003715434.1	1
XP_003715435.1	12
XP_003715436.1	1
XP_003715437.1	12
XP_003715438.1	2
XP_003715439.1	2
XP_003715440.1	2
XP_003715441.1	1
XP_003715442.1	1
XP_003715443.1	3
XP_003715444.1	1
XP_003715445.1	2
XP_003715446.1	2
XP_003715447.1	1
XP_003715448.1	2
XP_003715449.1	1
XP_003715450.1	1
XP_003715451.1	1
XP_003715452.1	1
XP_003715453.1	1
XP_003715454.1	11
XP_003715455.1	11
XP_003715456.1	2
XP_003715457.1	1
XP_003715458.1	2
XP_003715459.1	1
XP_003715460.1	7
XP_003715461.1	1
XP_003715462.1	1
XP_003715463.1	1
XP_003715464.1	2
XP_003715465.1	3
XP_003715466.1	1
XP_003715467.1	2
XP_003715468.1	2
XP_003715469.1	1
XP_003715470.1	1
XP_003715471.1	12
XP_003715472.1	1
XP_003715473.1	6
XP_003715474.1	1
XP_003715475.1	1
XP_003715476.1	1
XP_003715477.1	3
XP_003715478.1	1
XP_003715479.1	12
XP_003715480.1	1
XP_003715481.1	1
XP_003715482.1	3
XP_003715483.1	3
XP_003715484.1	1
XP_003715485.1	1
XP_003715486.1	11
XP_003715487.1	1
XP_003715488.1	1
XP_003715489.1	1
XP_003715490.1	2
XP_003715491.1	1
XP_003715492.1	3
XP_003715493.1	1
XP_003715494.1	12
XP_003715495.1	2
XP_003715496.1	2
XP_003715497.1	1
XP_003715498.1	1
XP_003715499.1	12
XP_003715500.1	1
XP_003715501.1	2
XP_003715502.1	2
XP_003715503.1	3
XP_003715504.1	12
XP_003715505.1	1
XP_003715506.1	12
XP_003715507.1	1
XP_003715508.1	2
XP_003715509.1	1
XP_003715510.1	1
XP_003715511.1	1
XP_003715512.1	11
XP_003715513.1	12
XP_003715514.1	1
XP_003715515.1	2
XP_003715516.1	12
XP_003715517.1	1
XP_003715518.1	11
XP_003715519.1	1
XP_003715520.1	11
XP_003715521.1	1
XP_003715522.1	1
XP_003715523.1	1
XP_003715524.1	1
XP_003715525.1	1
XP_003715526.1	1
XP_003715527.1	12
XP_003715528.1	3
XP_003715529.1	1
XP_003715530.1	1
XP_003715531.1	2
XP_003715532.1	2
XP_003715533.1	9
XP_003715534.1	6
XP_003715535.1	1
XP_003715536.1	3
XP_003715537.1	3
XP_003715538.1	12
XP_003715539.1	2
XP_003715540.1	1
XP_003715541.1	3
XP_003715542.1	1
XP_003715543.1	1
XP_003715544.1	11
XP_003715545.1	1
XP_003715546.1	2
XP_003715547.1	11
XP_003715548.1	1
XP_003715549.1	1
XP_003715550.1	12
XP_003715551.1	2
XP_003715552.1	11
XP_003715553.1	12
XP_003715554.1	12
XP_003715555.1	12
XP_003715556.1	6
XP_003715557.1	1
XP_003715558.1	1
XP_003715559.1	2
XP_003715560.1	1
XP_003715561.1	2
XP_003715562.1	1
XP_003715563.1	1
XP_003715564.1	3
XP_003715565.1	1
XP_003715566.1	1
XP_003715567.1	11
XP_003715568.1	1
XP_003715569.1	1
XP_003715570.1	3
XP_003715571.1	1
XP_003715572.1	1
XP_003715573.1	2
XP_003715574.1	1
XP_003715575.1	3
XP_003715576.1	3
XP_003715577.1	3
XP_003715578.1	1
XP_003715579.1	1
XP_003715580.1	1
XP_003715581.1	1
XP_003715582.1	11
XP_003715583.1	6
XP_003715584.1	11
XP_003715585.1	6
XP_003715586.1	2
XP_003715587.1	2
XP_003715588.1	11
XP_003715589.1	11
XP_003715590.1	12
XP_003715591.1	7
XP_003715592.1	12
XP_003715593.1	3
XP_003715594.1	1
XP_003715595.1	11
XP_003715596.1	6
XP_003715597.1	11
XP_003715598.1	1
XP_003715599.1	12
XP_003715600.1	12
XP_003715601.1	11
XP_003715602.1	6
XP_003715603.1	11
XP_003715604.1	11
XP_003715605.1	12
XP_003715606.1	2
XP_003715607.1	1
XP_003715608.1	1
XP_003715609.1	2
XP_003715610.1	1
XP_003715611.1	12
XP_003715612.1	1
XP_003715613.1	1
XP_003715614.1	1
XP_003715615.1	1
XP_003715616.1	12
XP_003715617.1	1
XP_003715618.1	2
XP_003715619.1	4
XP_003715620.1	2
XP_003715621.1	7
XP_003715622.1	11
XP_003715623.1	6
XP_003715624.1	6
XP_003715625.1	11
XP_003715626.1	7
XP_003715627.1	7
XP_003715628.1	1
XP_003715629.1	4
XP_003715630.1	1
XP_003715631.1	2
XP_003715632.1	1
XP_003715633.1	1
XP_003715634.1	11
XP_003715635.1	1
XP_003715636.1	1
XP_003715637.1	1
XP_003715638.1	1
XP_003715639.1	5
XP_003715640.1	1
XP_003715641.1	1
XP_003715642.1	1
XP_003715643.1	11
XP_003715644.1	12
XP_003715645.1	7
XP_003715646.1	1
XP_003715647.1	11
XP_003715648.1	2
XP_003715649.1	1
XP_003715650.1	1
XP_003715651.1	11
XP_003715652.1	11
XP_003715653.1	1
XP_003715654.1	11
XP_003715655.1	2
XP_003715656.1	1
XP_003715657.1	1
XP_003715658.1	11
XP_003715659.1	11
XP_003715660.1	11
XP_003715661.1	12
XP_003715662.1	12
XP_003715663.1	3
XP_003715664.1	11
XP_003715665.1	12
XP_003715666.1	11
XP_003715667.1	1
XP_003715668.1	1
XP_003715669.1	1
XP_003715670.1	1
XP_003715671.1	4
XP_003715672.1	1
XP_003715673.1	6
XP_003715674.1	1
XP_003715675.1	1
XP_003715676.1	1
XP_003715677.1	2
XP_003715678.1	1
XP_003715679.1	1
XP_003715680.1	1
XP_003715681.1	12
XP_003715682.1	1
XP_003715683.1	1
XP_003715684.1	11
XP_003715685.1	11
XP_003715686.1	1
XP_003715687.1	6
XP_003715688.1	12
XP_003715689.1	6
XP_003715690.1	1
XP_003715691.1	1
XP_003715692.1	1
XP_003715693.1	12
XP_003715694.1	12
XP_003715695.1	2
XP_003715696.1	7
XP_003715697.1	6
XP_003715698.1	1
XP_003715699.1	1
XP_003715700.1	7
XP_003715701.1	2
XP_003715702.1	1
XP_003715703.1	11
XP_003715704.1	1
XP_003715705.1	7
XP_003715706.1	7
XP_003715707.1	12
XP_003715708.1	1
XP_003715709.1	11
XP_003715710.1	12
XP_003715711.1	12
XP_003715712.1	4
XP_003715713.1	1
XP_003715714.1	9
XP_003715715.1	1
XP_003715716.1	11
XP_003715717.1	12
XP_003715718.1	2
XP_003715719.1	1
XP_003715720.1	1
XP_003715721.1	1
XP_003715722.1	1
XP_003715723.1	2
XP_003715724.1	2
XP_003715725.1	3
XP_003715726.1	11
XP_003715727.1	11
XP_003715728.1	2
XP_003715729.1	3
XP_003715730.1	11
XP_003715731.1	1
XP_003715732.1	1
XP_003715733.1	2
XP_003715734.1	1
XP_003715735.1	1
XP_003715736.1	2
XP_003715737.1	11
XP_003715738.1	3
XP_003715739.1	1
XP_003715740.1	3
XP_003715741.1	1
XP_003715742.1	2
XP_003715743.1	11
XP_003715744.1	11
XP_003715745.1	11
XP_003715746.1	11
XP_003715747.1	11
XP_003715748.1	11
XP_003715749.1	7
XP_003715750.1	11
XP_003715751.1	11
XP_003715752.1	6
XP_003715753.1	11
XP_003715754.1	1
XP_003715755.1	1
XP_003715756.1	9
XP_003715757.1	1
XP_003715758.1	1
XP_003715759.1	11
XP_003715760.1	1
XP_003715761.1	12
XP_003715762.1	1
XP_003715763.1	3
XP_003715764.1	3
XP_003715765.1	2
XP_003715766.1	1
XP_003715767.1	1
XP_003715768.1	2
XP_003715769.1	1
XP_003715770.1	4
XP_003715771.1	1
XP_003715772.1	1
XP_003715773.1	2
XP_003715774.1	1
XP_003715775.1	1
XP_003715776.1	1
XP_003715777.1	11
XP_003715778.1	12
XP_003715779.1	3
XP_003715780.1	1
XP_003715781.1	1
XP_003715782.1	1
XP_003715783.1	1
XP_003715784.1	12
XP_003715785.1	11
XP_003715786.1	11
XP_003715787.1	2
XP_003715788.1	12
XP_003715789.1	1
XP_003715790.1	1
XP_003715791.1	4
XP_003715792.1	1
XP_003715793.1	1
XP_003715794.1	1
XP_003715795.1	11
XP_003715796.1	11
XP_003715797.1	2
XP_003715798.1	1
XP_003715799.1	1
XP_003715800.1	1
XP_003715801.1	1
XP_003715802.1	6
XP_003715803.1	11
XP_003715804.1	1
XP_003715805.1	12
XP_003715806.1	2
XP_003715807.1	12
XP_003715808.1	11
XP_003715809.1	11
XP_003715810.1	6
XP_003715811.1	6
XP_003715812.1	1
XP_003715813.1	1
XP_003715814.1	1
XP_003715815.1	1
XP_003715816.1	1
XP_003715817.1	4
XP_003715818.1	1
XP_003715819.1	1
XP_003715820.1	3
XP_003715821.1	11
XP_003715822.1	1
XP_003715823.1	1
XP_003715824.1	2
XP_003715825.1	1
XP_003715826.1	2
XP_003715827.1	1
XP_003715828.1	1
XP_003715829.1	1
XP_003715830.1	1
XP_003715831.1	1
XP_003715832.1	1
XP_003715833.1	9
XP_003715834.1	1
XP_003715835.1	12
XP_003715836.1	1
XP_003715837.1	11
XP_003715838.1	3
XP_003715839.1	11
XP_003715840.1	12
XP_003715841.1	11
XP_003715842.1	6
XP_003715843.1	1
XP_003715844.1	12
XP_003715845.1	6
XP_003715846.1	12
XP_003715847.1	11
XP_003715848.1	1
XP_003715849.1	1
XP_003715850.1	1
XP_003715851.1	1
XP_003715852.1	1
XP_003715853.1	2
XP_003715854.1	1
XP_003715855.1	1
XP_003715856.1	11
XP_003715857.1	2
XP_003715858.1	7
XP_003715859.1	3
XP_003715860.1	11
XP_003715861.1	7
XP_003715862.1	6
XP_003715863.1	12
XP_003715864.1	6
XP_003715865.1	6
XP_003715866.1	7
XP_003715867.1	12
XP_003715868.1	11
XP_003715869.1	11
XP_003715870.1	1
XP_003715871.1	6
XP_003715872.1	2
XP_003715873.1	1
XP_003715874.1	11
XP_003715875.1	11
XP_003715876.1	6
XP_003715877.1	11
XP_003715878.1	11
XP_003715879.1	2
XP_003715880.1	1
XP_003715881.1	1
XP_003715882.1	1
XP_003715883.1	2
XP_003715884.1	12
XP_003715885.1	2
XP_003715886.1	1
XP_003715887.1	1
XP_003715888.1	1
XP_003715889.1	1
XP_003715890.1	1
XP_003715891.1	1
XP_003715892.1	2
XP_003715893.1	2
XP_003715894.1	2
XP_003715895.1	11
XP_003715896.1	11
XP_003715897.1	1
XP_003715898.1	1
XP_003715899.1	11
XP_003715900.1	2
XP_003715901.1	1
XP_003715902.1	1
XP_003715903.1	1
XP_003715904.1	1
XP_003715905.1	1
XP_003715906.1	11
XP_003715907.1	11
XP_003715908.1	11
XP_003715909.1	2
XP_003715910.1	1
XP_003715911.1	1
XP_003715912.1	11
XP_003715913.1	12
XP_003715914.1	11
XP_003715915.1	12
XP_003715916.1	11
XP_003715917.1	12
XP_003715918.1	11
XP_003715919.1	1
XP_003715920.1	1
XP_003715921.1	12
XP_003715922.1	2
XP_003715923.1	1
XP_003715924.1	11
XP_003715925.1	1
XP_003715926.1	6
XP_003715927.1	12
XP_003715928.1	1
XP_003715929.1	9
XP_003715930.1	1
XP_003715931.1	1
XP_003715932.1	1
XP_003715933.1	11
XP_003715934.1	11
XP_003715935.1	3
XP_003715936.1	7
XP_003715937.1	1
XP_003715938.1	1
XP_003715939.1	11
XP_003715940.1	2
XP_003715941.1	11
XP_003715942.1	11
XP_003715943.1	11
XP_003715944.1	11
XP_003715945.1	1
XP_003715946.1	12
XP_003715947.1	1
XP_003715948.1	1
XP_003715949.1	11
XP_003715950.1	1
XP_003715951.1	11
XP_003715952.1	6
XP_003715953.1	3
XP_003715954.1	1
XP_003715955.1	1
XP_003715956.1	3
XP_003715957.1	2
XP_003715958.1	2
XP_003715959.1	2
XP_003715960.1	11
XP_003715961.1	1
XP_003715962.1	11
XP_003715963.1	1
XP_003715964.1	1
XP_003715965.1	1
XP_003715966.1	1
XP_003715967.1	3
XP_003715968.1	1
XP_003715969.1	1
XP_003715970.1	11
XP_003715971.1	6
XP_003715972.1	11
XP_003715973.1	1
XP_003715974.1	11
XP_003715975.1	6
XP_003715976.1	2
XP_003715977.1	11
XP_003715978.1	12
XP_003715979.1	1
XP_003715980.1	12
XP_003715981.1	2
XP_003715982.1	1
XP_003715983.1	1
XP_003715984.1	6
XP_003715985.1	11
XP_003715986.1	3
XP_003715987.1	3
XP_003715988.1	1
XP_003715989.1	11
XP_003715990.1	11
XP_003715991.1	7
XP_003715992.1	6
XP_003715993.1	11
XP_003715994.1	1
XP_003715995.1	1
XP_003715996.1	3
XP_003715997.1	3
XP_003715998.1	11
XP_003715999.1	2
XP_003716000.1	6
XP_003716001.1	1
XP_003716002.1	2
XP_003716003.1	1
XP_003716004.1	1
XP_003716005.1	1
XP_003716006.1	1
XP_003716007.1	1
XP_003716008.1	2
XP_003716009.1	1
XP_003716010.1	1
XP_003716011.1	2
XP_003716012.1	12
XP_003716013.1	12
XP_003716014.1	3
XP_003716015.1	1
XP_003716016.1	1
XP_003716017.1	12
XP_003716018.1	6
XP_003716019.1	7
XP_003716020.1	11
XP_003716021.1	1
XP_003716022.1	1
XP_003716023.1	4
XP_003716024.1	11
XP_003716025.1	1
XP_003716026.1	12
XP_003716027.1	12
XP_003716028.1	3
XP_003716029.1	1
XP_003716030.1	12
XP_003716031.1	1
XP_003716032.1	6
XP_003716033.1	11
XP_003716034.1	12
XP_003716035.1	12
XP_003716036.1	12
XP_003716037.1	12
XP_003716038.1	11
XP_003716039.1	12
XP_003716040.1	12
XP_003716041.1	7
XP_003716042.1	1
XP_003716043.1	1
XP_003716044.1	6
XP_003716045.1	3
XP_003716046.1	1
XP_003716047.1	1
XP_003716048.1	11
XP_003716049.1	11
XP_003716050.1	1
XP_003716051.1	1
XP_003716052.1	2
XP_003716053.1	7
XP_003716054.1	6
XP_003716055.1	6
XP_003716056.1	6
XP_003716057.1	6
XP_003716058.1	11
XP_003716059.1	1
XP_003716060.1	12
XP_003716061.1	1
XP_003716062.1	1
XP_003716063.1	1
XP_003716064.1	3
XP_003716065.1	6
XP_003716066.1	2
XP_003716067.1	11
XP_003716068.1	11
XP_003716069.1	11
XP_003716070.1	12
XP_003716071.1	1
XP_003716072.1	3
XP_003716073.1	2
XP_003716074.1	12
XP_003716075.1	2
XP_003716076.1	12
XP_003716077.1	1
XP_003716078.1	2
XP_003716079.1	6
XP_003716080.1	6
XP_003716081.1	1
XP_003716082.1	2
XP_003716083.1	1
XP_003716084.1	1
XP_003716085.1	1
XP_003716086.1	6
XP_003716087.1	2
XP_003716088.1	6
XP_003716089.1	1
XP_003716090.1	1
XP_003716091.1	1
XP_003716092.1	1
XP_003716093.1	1
XP_003716094.1	11
XP_003716095.1	1
XP_003716096.1	3
XP_003716097.1	2
XP_003716098.1	6
XP_003716099.1	3
XP_003716100.1	12
XP_003716101.1	1
XP_003716102.1	12
XP_003716103.1	2
XP_003716104.1	1
XP_003716105.1	12
XP_003716106.1	1
XP_003716107.1	2
XP_003716108.1	1
XP_003716109.1	1
XP_003716110.1	1
XP_003716111.1	1
XP_003716112.1	2
XP_003716113.1	2
XP_003716114.1	6
XP_003716115.1	12
XP_003716116.1	12
XP_003716117.1	1
XP_003716118.1	1
XP_003716119.1	1
XP_003716120.1	12
XP_003716121.1	2
XP_003716122.1	12
XP_003716123.1	2
XP_003716124.1	2
XP_003716125.1	2
XP_003716126.1	1
XP_003716127.1	1
XP_003716128.1	1
XP_003716129.1	2
XP_003716130.1	2
XP_003716131.1	2
XP_003716132.1	1
XP_003716133.1	3
XP_003716134.1	3
XP_003716135.1	1
XP_003716136.1	2
XP_003716137.1	1
XP_003716138.1	1
XP_003716139.1	1
XP_003716140.1	7
XP_003716141.1	1
XP_003716142.1	1
XP_003716143.1	1
XP_003716144.1	1
XP_003716145.1	2
XP_003716146.1	1
XP_003716147.1	11
XP_003716148.1	12
XP_003716149.1	1
XP_003716150.1	1
XP_003716151.1	1
XP_003716152.1	1
XP_003716153.1	1
XP_003716154.1	1
XP_003716155.1	2
XP_003716156.1	1
XP_003716157.1	1
XP_003716158.1	12
XP_003716159.1	1
XP_003716160.1	1
XP_003716161.1	2
XP_003716162.1	6
XP_003716163.1	1
XP_003716164.1	1
XP_003716165.1	2
XP_003716166.1	9
XP_003716167.1	2
XP_003716168.1	1
XP_003716169.1	1
XP_003716170.1	1
XP_003716171.1	1
XP_003716172.1	2
XP_003716173.1	1
XP_003716174.1	1
XP_003716175.1	2
XP_003716176.1	1
XP_003716177.1	1
XP_003716178.1	2
XP_003716179.1	1
XP_003716180.1	1
XP_003716181.1	1
XP_003716182.1	1
XP_003716183.1	1
XP_003716184.1	3
XP_003716185.1	1
XP_003716186.1	7
XP_003716187.1	2
XP_003716188.1	1
XP_003716189.1	1
XP_003716190.1	2
XP_003716191.1	1
XP_003716191.1	2
XP_003716192.1	1
