qseqid	PS
XP_001224698.1	2
XP_001224699.1	1
XP_001224700.1	1
XP_001224701.1	1
XP_001224702.1	1
XP_001224703.1	2
XP_001224704.1	10
XP_001224705.1	2
XP_001224706.1	9
XP_001224707.1	3
XP_001224708.1	1
XP_001224709.1	1
XP_001224710.1	3
XP_001224711.1	1
XP_001224712.1	1
XP_001224713.1	2
XP_001224714.1	1
XP_001224715.1	2
XP_001224716.1	1
XP_001224717.1	1
XP_001224718.1	1
XP_001224719.1	8
XP_001224720.1	1
XP_001224721.1	3
XP_001224722.1	1
XP_001224723.1	1
XP_001224724.1	1
XP_001224725.1	1
XP_001224726.1	1
XP_001224727.1	2
XP_001224728.1	1
XP_001224729.1	1
XP_001224730.1	1
XP_001224731.1	1
XP_001224732.1	1
XP_001224733.1	1
XP_001224734.1	2
XP_001224735.1	7
XP_001224736.1	1
XP_001224737.1	1
XP_001224738.1	12
XP_001224739.1	6
XP_001224740.1	2
XP_001224741.1	12
XP_001224742.1	1
XP_001224743.1	1
XP_001224744.1	6
XP_001224745.1	1
XP_001224746.1	1
XP_001224747.1	1
XP_001224748.1	3
XP_001224749.1	1
XP_001224750.1	1
XP_001224751.1	3
XP_001224752.1	1
XP_001224753.1	1
XP_001224754.1	1
XP_001224755.1	1
XP_001224756.1	1
XP_001224757.1	1
XP_001224758.1	12
XP_001224759.1	1
XP_001224760.1	12
XP_001224761.1	1
XP_001224762.1	1
XP_001224763.1	1
XP_001224764.1	1
XP_001224765.1	1
XP_001224766.1	2
XP_001224767.1	2
XP_001224768.1	3
XP_001224769.1	2
XP_001224770.1	1
XP_001224771.1	12
XP_001224772.1	12
XP_001224773.1	1
XP_001224774.1	1
XP_001224775.1	2
XP_001224776.1	1
XP_001224777.1	12
XP_001224778.1	12
XP_001224779.1	1
XP_001224780.1	1
XP_001224781.1	1
XP_001224782.1	12
XP_001224783.1	1
XP_001224784.1	1
XP_001224785.1	7
XP_001224786.1	2
XP_001224787.1	12
XP_001224788.1	12
XP_001224789.1	1
XP_001224790.1	1
XP_001224791.1	9
XP_001224792.1	1
XP_001224793.1	3
XP_001224794.1	2
XP_001224795.1	1
XP_001224796.1	2
XP_001224797.1	1
XP_001224798.1	1
XP_001224799.1	1
XP_001224800.1	2
XP_001224801.1	1
XP_001224802.1	1
XP_001224803.1	1
XP_001224804.1	1
XP_001224805.1	1
XP_001224806.1	1
XP_001224807.1	2
XP_001224808.1	1
XP_001224809.1	1
XP_001224810.1	2
XP_001224811.1	1
XP_001224812.1	1
XP_001224813.1	1
XP_001224814.1	1
XP_001224815.1	2
XP_001224816.1	1
XP_001224817.1	7
XP_001224818.1	12
XP_001224819.1	12
XP_001224820.1	1
XP_001224821.1	2
XP_001224822.1	1
XP_001224823.1	11
XP_001224824.1	1
XP_001224825.1	1
XP_001224826.1	1
XP_001224827.1	2
XP_001224828.1	1
XP_001224829.1	1
XP_001224830.1	1
XP_001224831.1	2
XP_001224832.1	3
XP_001224833.1	2
XP_001224834.1	1
XP_001224835.1	3
XP_001224836.1	1
XP_001224837.1	1
XP_001224838.1	1
XP_001224839.1	1
XP_001224840.1	1
XP_001224841.1	1
XP_001224842.1	1
XP_001224843.1	1
XP_001224844.1	1
XP_001224845.1	1
XP_001224846.1	1
XP_001224847.1	12
XP_001224848.1	1
XP_001224849.1	1
XP_001224850.1	9
XP_001224851.1	6
XP_001224852.1	12
XP_001224853.1	1
XP_001224854.1	2
XP_001224855.1	11
XP_001224856.1	1
XP_001224857.1	1
XP_001224858.1	1
XP_001224859.1	2
XP_001224860.1	1
XP_001224861.1	1
XP_001224862.1	12
XP_001224863.1	2
XP_001224864.1	12
XP_001224865.1	2
XP_001224866.1	1
XP_001224867.1	1
XP_001224868.1	1
XP_001224869.1	2
XP_001224870.1	2
XP_001224871.1	12
XP_001224872.1	1
XP_001224873.1	1
XP_001224874.1	2
XP_001224875.1	12
XP_001224876.1	1
XP_001224877.1	1
XP_001224878.1	2
XP_001224879.1	2
XP_001224880.1	2
XP_001224881.1	1
XP_001224882.1	1
XP_001224883.1	1
XP_001224884.1	1
XP_001224885.1	3
XP_001224886.1	2
XP_001224887.1	9
XP_001224888.1	1
XP_001224889.1	1
XP_001224890.1	1
XP_001224891.1	1
XP_001224892.1	2
XP_001224893.1	1
XP_001224894.1	12
XP_001224895.1	1
XP_001224896.1	2
XP_001224897.1	1
XP_001224898.1	2
XP_001224899.1	3
XP_001224900.1	2
XP_001224901.1	1
XP_001224902.1	1
XP_001224903.1	1
XP_001224904.1	1
XP_001224905.1	1
XP_001224906.1	2
XP_001224907.1	1
XP_001224908.1	1
XP_001224909.1	2
XP_001224910.1	1
XP_001224911.1	1
XP_001224912.1	1
XP_001224913.1	1
XP_001224914.1	1
XP_001224915.1	3
XP_001224916.1	1
XP_001224917.1	1
XP_001224918.1	1
XP_001224919.1	1
XP_001224920.1	1
XP_001224921.1	1
XP_001224922.1	1
XP_001224923.1	2
XP_001224924.1	1
XP_001224925.1	1
XP_001224926.1	2
XP_001224927.1	1
XP_001224928.1	1
XP_001224929.1	1
XP_001224930.1	1
XP_001224931.1	2
XP_001224932.1	1
XP_001224933.1	1
XP_001224934.1	1
XP_001224935.1	2
XP_001224936.1	1
XP_001224937.1	2
XP_001224938.1	2
XP_001224939.1	1
XP_001224940.1	1
XP_001224941.1	12
XP_001224942.1	3
XP_001224943.1	12
XP_001224944.1	1
XP_001224945.1	1
XP_001224946.1	1
XP_001224947.1	2
XP_001224948.1	2
XP_001224949.1	1
XP_001224950.1	2
XP_001224951.1	10
XP_001224952.1	1
XP_001224953.1	1
XP_001224954.1	1
XP_001224955.1	1
XP_001224956.1	12
XP_001224957.1	12
XP_001224958.1	1
XP_001224959.1	2
XP_001224960.1	6
XP_001224961.1	1
XP_001224962.1	6
XP_001224963.1	2
XP_001224964.1	3
XP_001224965.1	2
XP_001224966.1	1
XP_001224967.1	1
XP_001224968.1	1
XP_001224969.1	3
XP_001224970.1	1
XP_001224971.1	1
XP_001224972.1	2
XP_001224973.1	1
XP_001224974.1	11
XP_001224975.1	12
XP_001224976.1	1
XP_001224977.1	1
XP_001224978.1	1
XP_001224979.1	3
XP_001224980.1	1
XP_001224981.1	3
XP_001224982.1	1
XP_001224983.1	3
XP_001224984.1	12
XP_001224985.1	2
XP_001224986.1	1
XP_001224987.1	1
XP_001224988.1	1
XP_001224989.1	1
XP_001224990.1	1
XP_001224991.1	1
XP_001224992.1	1
XP_001224993.1	8
XP_001224994.1	3
XP_001224995.1	1
XP_001224996.1	1
XP_001224997.1	1
XP_001224998.1	1
XP_001224999.1	1
XP_001225000.1	12
XP_001225001.1	1
XP_001225002.1	3
XP_001225003.1	1
XP_001225004.1	2
XP_001225005.1	12
XP_001225006.1	1
XP_001225007.1	1
XP_001225008.1	12
XP_001225009.1	6
XP_001225010.1	1
XP_001225011.1	1
XP_001225012.1	1
XP_001225013.1	1
XP_001225014.1	2
XP_001225015.1	1
XP_001225016.1	1
XP_001225017.1	1
XP_001225018.1	3
XP_001225019.1	1
XP_001225020.1	1
XP_001225021.1	10
XP_001225022.1	1
XP_001225023.1	3
XP_001225024.1	12
XP_001225025.1	1
XP_001225026.1	1
XP_001225027.1	1
XP_001225028.1	2
XP_001225029.1	3
XP_001225030.1	1
XP_001225031.1	1
XP_001225032.1	2
XP_001225033.1	1
XP_001225034.1	1
XP_001225035.1	1
XP_001225036.1	2
XP_001225037.1	2
XP_001225038.1	2
XP_001225039.1	12
XP_001225040.1	3
XP_001225041.1	1
XP_001225042.1	1
XP_001225043.1	2
XP_001225044.1	1
XP_001225045.1	1
XP_001225046.1	1
XP_001225047.1	6
XP_001225048.1	6
XP_001225049.1	1
XP_001225050.1	1
XP_001225051.1	2
XP_001225052.1	2
XP_001225053.1	1
XP_001225054.1	7
XP_001225055.1	6
XP_001225056.1	1
XP_001225057.1	1
XP_001225058.1	1
XP_001225059.1	1
XP_001225060.1	1
XP_001225061.1	1
XP_001225062.1	12
XP_001225063.1	4
XP_001225064.1	12
XP_001225065.1	1
XP_001225066.1	1
XP_001225067.1	1
XP_001225068.1	1
XP_001225069.1	2
XP_001225070.1	1
XP_001225071.1	1
XP_001225072.1	8
XP_001225073.1	1
XP_001225074.1	8
XP_001225075.1	3
XP_001225076.1	10
XP_001225077.1	1
XP_001225078.1	2
XP_001225079.1	12
XP_001225080.1	2
XP_001225081.1	2
XP_001225082.1	12
XP_001225083.1	12
XP_001225084.1	1
XP_001225085.1	1
XP_001225086.1	1
XP_001225087.1	1
XP_001225088.1	1
XP_001225089.1	1
XP_001225090.1	2
XP_001225091.1	1
XP_001225092.1	1
XP_001225093.1	1
XP_001225094.1	1
XP_001225095.1	12
XP_001225096.1	1
XP_001225097.1	1
XP_001225098.1	1
XP_001225099.1	2
XP_001225100.1	2
XP_001225101.1	1
XP_001225102.1	1
XP_001225103.1	1
XP_001225104.1	3
XP_001225105.1	1
XP_001225106.1	12
XP_001225107.1	1
XP_001225108.1	2
XP_001225109.1	6
XP_001225110.1	11
XP_001225111.1	2
XP_001225112.1	1
XP_001225113.1	1
XP_001225114.1	1
XP_001225115.1	1
XP_001225116.1	1
XP_001225117.1	7
XP_001225118.1	1
XP_001225119.1	1
XP_001225120.1	1
XP_001225121.1	1
XP_001225122.1	1
XP_001225123.1	1
XP_001225124.1	2
XP_001225125.1	1
XP_001225126.1	1
XP_001225127.1	9
XP_001225128.1	1
XP_001225129.1	2
XP_001225130.1	1
XP_001225131.1	2
XP_001225132.1	1
XP_001225133.1	1
XP_001225134.1	1
XP_001225135.1	6
XP_001225136.1	7
XP_001225137.1	2
XP_001225138.1	2
XP_001225139.1	6
XP_001225140.1	1
XP_001225141.1	6
XP_001225142.1	1
XP_001225143.1	3
XP_001225144.1	12
XP_001225145.1	1
XP_001225146.1	6
XP_001225147.1	12
XP_001225148.1	1
XP_001225149.1	1
XP_001225150.1	1
XP_001225151.1	1
XP_001225152.1	1
XP_001225153.1	3
XP_001225154.1	12
XP_001225155.1	12
XP_001225156.1	2
XP_001225157.1	1
XP_001225158.1	6
XP_001225159.1	6
XP_001225160.1	6
XP_001225161.1	6
XP_001225162.1	1
XP_001225163.1	1
XP_001225164.1	1
XP_001225165.1	3
XP_001225166.1	1
XP_001225167.1	2
XP_001225168.1	1
XP_001225169.1	3
XP_001225170.1	1
XP_001225171.1	1
XP_001225172.1	2
XP_001225173.1	1
XP_001225174.1	1
XP_001225175.1	1
XP_001225176.1	1
XP_001225177.1	3
XP_001225178.1	3
XP_001225179.1	1
XP_001225180.1	1
XP_001225181.1	6
XP_001225182.1	4
XP_001225183.1	2
XP_001225184.1	12
XP_001225185.1	12
XP_001225186.1	1
XP_001225187.1	1
XP_001225188.1	1
XP_001225189.1	9
XP_001225190.1	1
XP_001225191.1	1
XP_001225192.1	10
XP_001225193.1	1
XP_001225194.1	2
XP_001225195.1	12
XP_001225196.1	3
XP_001225197.1	12
XP_001225198.1	1
XP_001225199.1	1
XP_001225200.1	2
XP_001225201.1	3
XP_001225202.1	3
XP_001225203.1	1
XP_001225204.1	1
XP_001225205.1	1
XP_001225206.1	1
XP_001225207.1	1
XP_001225208.1	1
XP_001225209.1	1
XP_001225210.1	3
XP_001225211.1	3
XP_001225212.1	1
XP_001225213.1	7
XP_001225214.1	6
XP_001225215.1	9
XP_001225216.1	9
XP_001225217.1	1
XP_001225218.1	1
XP_001225219.1	1
XP_001225220.1	1
XP_001225221.1	2
XP_001225222.1	3
XP_001225223.1	11
XP_001225224.1	12
XP_001225225.1	7
XP_001225226.1	2
XP_001225227.1	12
XP_001225228.1	12
XP_001225229.1	1
XP_001225230.1	12
XP_001225231.1	1
XP_001225232.1	1
XP_001225233.1	1
XP_001225234.1	2
XP_001225235.1	11
XP_001225236.1	1
XP_001225237.1	1
XP_001225238.1	1
XP_001225239.1	1
XP_001225240.1	1
XP_001225241.1	2
XP_001225242.1	1
XP_001225243.1	2
XP_001225244.1	6
XP_001225245.1	1
XP_001225246.1	12
XP_001225247.1	4
XP_001225248.1	3
XP_001225249.1	2
XP_001225250.1	2
XP_001225251.1	1
XP_001225252.1	2
XP_001225253.1	6
XP_001225254.1	1
XP_001225255.1	4
XP_001225256.1	6
XP_001225257.1	4
XP_001225258.1	10
XP_001225259.1	3
XP_001225260.1	1
XP_001225261.1	1
XP_001225262.1	2
XP_001225263.1	1
XP_001225264.1	2
XP_001225265.1	2
XP_001225266.1	2
XP_001225267.1	1
XP_001225268.1	1
XP_001225269.1	1
XP_001225270.1	2
XP_001225271.1	1
XP_001225272.1	6
XP_001225273.1	10
XP_001225274.1	12
XP_001225275.1	8
XP_001225276.1	2
XP_001225277.1	1
XP_001225278.1	2
XP_001225279.1	1
XP_001225280.1	6
XP_001225281.1	12
XP_001225282.1	1
XP_001225283.1	1
XP_001225284.1	6
XP_001225285.1	12
XP_001225286.1	12
XP_001225287.1	3
XP_001225288.1	3
XP_001225289.1	1
XP_001225290.1	1
XP_001225291.1	1
XP_001225292.1	3
XP_001225293.1	2
XP_001225294.1	1
XP_001225295.1	1
XP_001225296.1	1
XP_001225297.1	1
XP_001225298.1	1
XP_001225299.1	1
XP_001225300.1	1
XP_001225301.1	1
XP_001225302.1	1
XP_001225303.1	1
XP_001225304.1	1
XP_001225305.1	1
XP_001225306.1	1
XP_001225307.1	9
XP_001225308.1	6
XP_001225309.1	1
XP_001225310.1	12
XP_001225311.1	1
XP_001225312.1	12
XP_001225313.1	2
XP_001225314.1	1
XP_001225315.1	1
XP_001225316.1	6
XP_001225317.1	1
XP_001225318.1	1
XP_001225319.1	6
XP_001225320.1	1
XP_001225321.1	1
XP_001225322.1	11
XP_001225323.1	1
XP_001225324.1	1
XP_001225325.1	1
XP_001225326.1	12
XP_001225327.1	1
XP_001225328.1	1
XP_001225329.1	2
XP_001225330.1	2
XP_001225331.1	1
XP_001225332.1	1
XP_001225333.1	1
XP_001225334.1	2
XP_001225335.1	1
XP_001225336.1	3
XP_001225337.1	1
XP_001225338.1	1
XP_001225339.1	8
XP_001225340.1	1
XP_001225341.1	1
XP_001225342.1	1
XP_001225343.1	2
XP_001225344.1	2
XP_001225345.1	2
XP_001225346.1	2
XP_001225347.1	1
XP_001225348.1	1
XP_001225349.1	1
XP_001225350.1	10
XP_001225351.1	1
XP_001225352.1	1
XP_001225353.1	1
XP_001225354.1	1
XP_001225355.1	2
XP_001225356.1	1
XP_001225357.1	1
XP_001225358.1	2
XP_001225359.1	1
XP_001225360.1	2
XP_001225361.1	2
XP_001225362.1	1
XP_001225363.1	2
XP_001225364.1	2
XP_001225365.1	2
XP_001225366.1	1
XP_001225367.1	12
XP_001225368.1	1
XP_001225369.1	1
XP_001225370.1	1
XP_001225371.1	1
XP_001225372.1	12
XP_001225373.1	1
XP_001225374.1	12
XP_001225375.1	3
XP_001225376.1	1
XP_001225377.1	1
XP_001225378.1	1
XP_001225379.1	2
XP_001225380.1	1
XP_001225381.1	1
XP_001225382.1	3
XP_001225383.1	1
XP_001225384.1	12
XP_001225385.1	2
XP_001225386.1	2
XP_001225387.1	1
XP_001225388.1	1
XP_001225389.1	1
XP_001225390.1	1
XP_001225391.1	1
XP_001225392.1	1
XP_001225393.1	1
XP_001225394.1	2
XP_001225395.1	1
XP_001225396.1	1
XP_001225397.1	2
XP_001225398.1	1
XP_001225399.1	1
XP_001225400.1	2
XP_001225401.1	1
XP_001225402.1	6
XP_001225403.1	3
XP_001225404.1	1
XP_001225405.1	11
XP_001225406.1	1
XP_001225407.1	12
XP_001225408.1	2
XP_001225409.1	3
XP_001225410.1	12
XP_001225411.1	3
XP_001225412.1	1
XP_001225413.1	1
XP_001225414.1	1
XP_001225415.1	2
XP_001225416.1	1
XP_001225417.1	1
XP_001225418.1	2
XP_001225419.1	1
XP_001225420.1	1
XP_001225421.1	1
XP_001225422.1	1
XP_001225423.1	2
XP_001225424.1	2
XP_001225425.1	6
XP_001225426.1	1
XP_001225427.1	3
XP_001225428.1	2
XP_001225429.1	2
XP_001225430.1	1
XP_001225431.1	1
XP_001225432.1	1
XP_001225433.1	1
XP_001225434.1	1
XP_001225435.1	1
XP_001225436.1	1
XP_001225437.1	1
XP_001225438.1	1
XP_001225439.1	12
XP_001225440.1	1
XP_001225441.1	2
XP_001225442.1	12
XP_001225443.1	1
XP_001225444.1	1
XP_001225445.1	1
XP_001225446.1	1
XP_001225447.1	1
XP_001225448.1	1
XP_001225449.1	1
XP_001225450.1	2
XP_001225451.1	1
XP_001225452.1	1
XP_001225453.1	2
XP_001225454.1	1
XP_001225455.1	2
XP_001225456.1	1
XP_001225457.1	12
XP_001225458.1	6
XP_001225459.1	1
XP_001225460.1	1
XP_001225461.1	2
XP_001225462.1	1
XP_001225463.1	1
XP_001225464.1	6
XP_001225465.1	1
XP_001225466.1	1
XP_001225467.1	6
XP_001225468.1	1
XP_001225469.1	11
XP_001225470.1	1
XP_001225471.1	1
XP_001225472.1	3
XP_001225473.1	2
XP_001225474.1	7
XP_001225475.1	3
XP_001225476.1	2
XP_001225477.1	1
XP_001225478.1	2
XP_001225479.1	2
XP_001225480.1	1
XP_001225481.1	6
XP_001225482.1	1
XP_001225483.1	1
XP_001225484.1	1
XP_001225485.1	1
XP_001225486.1	1
XP_001225487.1	1
XP_001225488.1	3
XP_001225489.1	2
XP_001225490.1	1
XP_001225491.1	12
XP_001225492.1	1
XP_001225493.1	2
XP_001225494.1	1
XP_001225495.1	3
XP_001225496.1	2
XP_001225497.1	2
XP_001225498.1	1
XP_001225499.1	1
XP_001225500.1	2
XP_001225501.1	1
XP_001225502.1	12
XP_001225503.1	1
XP_001225504.1	9
XP_001225505.1	1
XP_001225506.1	1
XP_001225507.1	2
XP_001225508.1	12
XP_001225509.1	1
XP_001225510.1	1
XP_001225511.1	8
XP_001225512.1	1
XP_001225513.1	12
XP_001225514.1	1
XP_001225515.1	3
XP_001225516.1	1
XP_001225517.1	1
XP_001225518.1	1
XP_001225519.1	1
XP_001225520.1	1
XP_001225521.1	2
XP_001225522.1	1
XP_001225523.1	12
XP_001225524.1	6
XP_001225525.1	1
XP_001225526.1	1
XP_001225527.1	1
XP_001225528.1	2
XP_001225529.1	12
XP_001225530.1	1
XP_001225531.1	1
XP_001225532.1	2
XP_001225533.1	1
XP_001225534.1	3
XP_001225535.1	1
XP_001225536.1	1
XP_001225537.1	1
XP_001225538.1	1
XP_001225539.1	1
XP_001225540.1	1
XP_001225541.1	1
XP_001225542.1	1
XP_001225543.1	2
XP_001225544.1	2
XP_001225545.1	2
XP_001225546.1	1
XP_001225547.1	1
XP_001225548.1	1
XP_001225549.1	1
XP_001225550.1	1
XP_001225551.1	3
XP_001225552.1	1
XP_001225553.1	2
XP_001225554.1	2
XP_001225555.1	1
XP_001225556.1	1
XP_001225557.1	1
XP_001225558.1	12
XP_001225559.1	2
XP_001225560.1	12
XP_001225561.1	1
XP_001225562.1	9
XP_001225563.1	6
XP_001225564.1	1
XP_001225565.1	1
XP_001225566.1	1
XP_001225567.1	1
XP_001225568.1	1
XP_001225569.1	1
XP_001225570.1	1
XP_001225571.1	2
XP_001225572.1	1
XP_001225573.1	1
XP_001225574.1	6
XP_001225575.1	1
XP_001225576.1	2
XP_001225577.1	1
XP_001225578.1	1
XP_001225579.1	1
XP_001225580.1	1
XP_001225581.1	1
XP_001225582.1	2
XP_001225583.1	2
XP_001225584.1	1
XP_001225585.1	6
XP_001225586.1	2
XP_001225587.1	2
XP_001225588.1	1
XP_001225589.1	2
XP_001225590.1	1
XP_001225591.1	3
XP_001225592.1	2
XP_001225593.1	1
XP_001225594.1	2
XP_001225595.1	12
XP_001225596.1	6
XP_001225597.1	11
XP_001225598.1	4
XP_001225599.1	12
XP_001225600.1	3
XP_001225601.1	12
XP_001225602.1	12
XP_001225603.1	1
XP_001225604.1	2
XP_001225605.1	1
XP_001225606.1	2
XP_001225607.1	1
XP_001225608.1	12
XP_001225609.1	1
XP_001225610.1	1
XP_001225611.1	1
XP_001225612.1	1
XP_001225613.1	2
XP_001225614.1	3
XP_001225615.1	1
XP_001225616.1	2
XP_001225617.1	3
XP_001225618.1	1
XP_001225619.1	3
XP_001225620.1	1
XP_001225621.1	7
XP_001225622.1	1
XP_001225623.1	1
XP_001225624.1	2
XP_001225625.1	1
XP_001225626.1	1
XP_001225627.1	1
XP_001225628.1	1
XP_001225629.1	1
XP_001225630.1	6
XP_001225631.1	1
XP_001225632.1	1
XP_001225633.1	9
XP_001225634.1	1
XP_001225635.1	1
XP_001225636.1	1
XP_001225637.1	6
XP_001225638.1	9
XP_001225639.1	10
XP_001225640.1	2
XP_001225641.1	2
XP_001225642.1	1
XP_001225643.1	1
XP_001225644.1	2
XP_001225645.1	1
XP_001225646.1	6
XP_001225647.1	1
XP_001225648.1	1
XP_001225649.1	1
XP_001225650.1	1
XP_001225651.1	1
XP_001225652.1	1
XP_001225653.1	1
XP_001225654.1	1
XP_001225655.1	1
XP_001225656.1	1
XP_001225657.1	2
XP_001225658.1	1
XP_001225659.1	2
XP_001225660.1	11
XP_001225661.1	6
XP_001225662.1	2
XP_001225663.1	12
XP_001225664.1	3
XP_001225665.1	2
XP_001225666.1	1
XP_001225667.1	6
XP_001225668.1	10
XP_001225669.1	1
XP_001225670.1	7
XP_001225671.1	6
XP_001225672.1	12
XP_001225673.1	1
XP_001225674.1	1
XP_001225675.1	1
XP_001225676.1	2
XP_001225677.1	6
XP_001225678.1	6
XP_001225679.1	7
XP_001225680.1	3
XP_001225681.1	1
XP_001225682.1	1
XP_001225683.1	1
XP_001225684.1	7
XP_001225685.1	1
XP_001225686.1	4
XP_001225687.1	12
XP_001225688.1	3
XP_001225689.1	2
XP_001225690.1	1
XP_001225691.1	2
XP_001225692.1	3
XP_001225693.1	4
XP_001225694.1	2
XP_001225695.1	12
XP_001225696.1	6
XP_001225697.1	3
XP_001225698.1	6
XP_001225699.1	1
XP_001225700.1	1
XP_001225701.1	1
XP_001225702.1	1
XP_001225703.1	2
XP_001225704.1	1
XP_001225705.1	1
XP_001225706.1	7
XP_001225707.1	2
XP_001225708.1	9
XP_001225709.1	3
XP_001225710.1	1
XP_001225711.1	1
XP_001225712.1	2
XP_001225713.1	1
XP_001225714.1	1
XP_001225715.1	1
XP_001225716.1	2
XP_001225717.1	1
XP_001225718.1	7
XP_001225719.1	12
XP_001225720.1	1
XP_001225721.1	1
XP_001225722.1	1
XP_001225723.1	12
XP_001225724.1	3
XP_001225725.1	6
XP_001225726.1	12
XP_001225727.1	1
XP_001225728.1	1
XP_001225729.1	1
XP_001225730.1	2
XP_001225731.1	2
XP_001225732.1	1
XP_001225733.1	1
XP_001225734.1	7
XP_001225735.1	1
XP_001225736.1	6
XP_001225737.1	2
XP_001225738.1	2
XP_001225739.1	2
XP_001225740.1	1
XP_001225741.1	1
XP_001225742.1	1
XP_001225743.1	2
XP_001225744.1	1
XP_001225745.1	1
XP_001225746.1	1
XP_001225747.1	1
XP_001225748.1	1
XP_001225749.1	1
XP_001225750.1	2
XP_001225751.1	1
XP_001225752.1	1
XP_001225753.1	12
XP_001225754.1	1
XP_001225755.1	2
XP_001225756.1	4
XP_001225757.1	2
XP_001225758.1	2
XP_001225759.1	1
XP_001225760.1	2
XP_001225761.1	5
XP_001225762.1	2
XP_001225763.1	2
XP_001225764.1	1
XP_001225765.1	2
XP_001225766.1	1
XP_001225767.1	1
XP_001225768.1	12
XP_001225769.1	12
XP_001225770.1	12
XP_001225771.1	12
XP_001225772.1	12
XP_001225773.1	3
XP_001225774.1	2
XP_001225775.1	1
XP_001225776.1	1
XP_001225777.1	1
XP_001225778.1	1
XP_001225779.1	2
XP_001225780.1	7
XP_001225781.1	2
XP_001225782.1	1
XP_001225783.1	1
XP_001225784.1	1
XP_001225785.1	1
XP_001225786.1	1
XP_001225787.1	7
XP_001225788.1	1
XP_001225789.1	8
XP_001225790.1	2
XP_001225791.1	6
XP_001225792.1	2
XP_001225793.1	1
XP_001225794.1	1
XP_001225795.1	1
XP_001225796.1	2
XP_001225797.1	1
XP_001225798.1	1
XP_001225799.1	6
XP_001225800.1	1
XP_001225801.1	2
XP_001225802.1	1
XP_001225803.1	1
XP_001225804.1	6
XP_001225805.1	1
XP_001225806.1	7
XP_001225807.1	1
XP_001225808.1	12
XP_001225809.1	2
XP_001225810.1	1
XP_001225811.1	1
XP_001225812.1	10
XP_001225813.1	6
XP_001225814.1	10
XP_001225815.1	8
XP_001225816.1	1
XP_001225817.1	1
XP_001225818.1	1
XP_001225819.1	1
XP_001225820.1	1
XP_001225821.1	1
XP_001225822.1	1
XP_001225823.1	2
XP_001225824.1	11
XP_001225825.1	12
XP_001225826.1	12
XP_001225827.1	1
XP_001225828.1	3
XP_001225829.1	1
XP_001225830.1	2
XP_001225831.1	12
XP_001225832.1	1
XP_001225833.1	2
XP_001225834.1	1
XP_001225835.1	1
XP_001225836.1	12
XP_001225837.1	12
XP_001225838.1	12
XP_001225839.1	1
XP_001225840.1	2
XP_001225841.1	2
XP_001225842.1	1
XP_001225843.1	1
XP_001225844.1	1
XP_001225845.1	1
XP_001225846.1	1
XP_001225847.1	3
XP_001225848.1	12
XP_001225849.1	1
XP_001225850.1	1
XP_001225851.1	12
XP_001225852.1	1
XP_001225853.1	1
XP_001225854.1	1
XP_001225855.1	11
XP_001225856.1	1
XP_001225857.1	3
XP_001225858.1	1
XP_001225859.1	1
XP_001225860.1	6
XP_001225861.1	1
XP_001225862.1	1
XP_001225863.1	12
XP_001225864.1	6
XP_001225865.1	1
XP_001225866.1	1
XP_001225867.1	1
XP_001225868.1	1
XP_001225869.1	2
XP_001225870.1	1
XP_001225871.1	1
XP_001225872.1	2
XP_001225873.1	1
XP_001225874.1	1
XP_001225875.1	1
XP_001225876.1	1
XP_001225877.1	2
XP_001225878.1	1
XP_001225879.1	1
XP_001225880.1	2
XP_001225881.1	3
XP_001225882.1	12
XP_001225883.1	1
XP_001225884.1	3
XP_001225885.1	6
XP_001225886.1	1
XP_001225887.1	2
XP_001225888.1	2
XP_001225889.1	12
XP_001225890.1	7
XP_001225891.1	12
XP_001225892.1	2
XP_001225893.1	1
XP_001225894.1	2
XP_001225895.1	1
XP_001225896.1	2
XP_001225897.1	2
XP_001225898.1	1
XP_001225899.1	3
XP_001225900.1	2
XP_001225901.1	1
XP_001225902.1	2
XP_001225903.1	1
XP_001225904.1	6
XP_001225905.1	2
XP_001225906.1	2
XP_001225907.1	1
XP_001225908.1	6
XP_001225909.1	1
XP_001225910.1	1
XP_001225911.1	11
XP_001225912.1	6
XP_001225913.1	1
XP_001225914.1	2
XP_001225915.1	1
XP_001225916.1	2
XP_001225917.1	1
XP_001225918.1	1
XP_001225919.1	3
XP_001225920.1	1
XP_001225921.1	2
XP_001225922.1	1
XP_001225923.1	1
XP_001225924.1	2
XP_001225925.1	2
XP_001225926.1	1
XP_001225927.1	2
XP_001225928.1	9
XP_001225929.1	6
XP_001225930.1	1
XP_001225931.1	1
XP_001225932.1	1
XP_001225933.1	12
XP_001225934.1	2
XP_001225935.1	1
XP_001225936.1	2
XP_001225937.1	1
XP_001225938.1	1
XP_001225939.1	1
XP_001225940.1	1
XP_001225941.1	2
XP_001225942.1	1
XP_001225943.1	1
XP_001225944.1	1
XP_001225945.1	6
XP_001225946.1	1
XP_001225947.1	6
XP_001225948.1	12
XP_001225949.1	2
XP_001225950.1	1
XP_001225951.1	6
XP_001225952.1	1
XP_001225953.1	2
XP_001225954.1	12
XP_001225955.1	1
XP_001225956.1	1
XP_001225957.1	9
XP_001225958.1	2
XP_001225959.1	2
XP_001225960.1	1
XP_001225961.1	1
XP_001225962.1	2
XP_001225963.1	1
XP_001225964.1	1
XP_001225965.1	1
XP_001225966.1	12
XP_001225967.1	1
XP_001225968.1	2
XP_001225969.1	12
