qseqid	PS
XP_024547355.1	10
XP_024547356.1	10
XP_024547357.1	10
XP_024547358.1	10
XP_024547359.1	4
XP_024547360.1	3
XP_024547361.1	3
XP_024547362.1	4
XP_024547363.1	3
XP_024547364.1	5
XP_024547365.1	3
XP_024547366.1	3
XP_024547367.1	12
XP_024547368.1	6
XP_024547369.1	3
XP_024547370.1	4
XP_024547371.1	3
XP_024547372.1	3
XP_024547373.1	4
XP_024547374.1	3
XP_024547375.1	3
XP_024547376.1	3
XP_024547377.1	3
XP_024547378.1	3
XP_024547379.1	3
XP_024547380.1	4
XP_024547381.1	3
XP_024547382.1	3
XP_024547383.1	4
XP_024547384.1	4
XP_024547385.1	4
XP_024547386.1	6
XP_024547387.1	4
XP_024547388.1	4
XP_024547389.1	10
XP_024547390.1	4
XP_024547391.1	4
XP_024547392.1	4
XP_024547393.1	3
XP_024547394.1	6
XP_024547395.1	6
XP_024547396.1	6
XP_024547397.1	3
XP_024547398.1	3
XP_024547399.1	10
XP_024547400.1	4
XP_024547401.1	9
XP_024547402.1	3
XP_024547403.1	3
XP_024547404.1	3
XP_024547405.1	3
XP_024547406.1	3
XP_024547407.1	3
XP_024547408.1	10
XP_024547409.1	3
XP_024547410.1	3
XP_024547411.1	3
XP_024547412.1	6
XP_024547413.1	4
XP_024547414.1	4
XP_024547415.1	4
XP_024547416.1	12
XP_024547417.1	3
XP_024547418.1	4
XP_024547419.1	4
XP_024547420.1	4
XP_024547421.1	4
XP_024547422.1	6
XP_024547423.1	3
XP_024547424.1	3
XP_024547425.1	4
XP_024547426.1	3
XP_024547427.1	4
XP_024547428.1	3
XP_024547429.1	3
XP_024547430.1	3
XP_024547431.1	6
XP_024547432.1	3
XP_024547433.1	10
XP_024547434.1	10
XP_024547435.1	10
XP_024547436.1	4
XP_024547437.1	4
XP_024547438.1	4
XP_024547439.1	3
XP_024547440.1	3
XP_024547441.1	9
XP_024547442.1	10
XP_024547443.1	3
XP_024547444.1	3
XP_024547445.1	9
XP_024547446.1	4
XP_024547447.1	6
XP_024547448.1	5
XP_024547449.1	3
XP_024547450.1	4
XP_024547451.1	4
XP_024547452.1	3
XP_024547453.1	3
XP_024547454.1	3
XP_024547455.1	4
XP_024547456.1	9
XP_024547457.1	6
XP_024547458.1	6
XP_024547459.1	4
XP_024547460.1	10
XP_024547461.1	10
XP_024547462.1	10
XP_024547463.1	3
XP_024547464.1	3
XP_024547465.1	6
XP_024547466.1	4
XP_024547467.1	5
XP_024547468.1	10
XP_024547469.1	10
XP_024547470.1	4
XP_024547471.1	4
XP_024547472.1	4
XP_024547473.1	6
XP_024547474.1	4
XP_024547475.1	3
XP_024547476.1	12
XP_024547477.1	3
XP_024547478.1	10
XP_024547479.1	10
XP_024547480.1	4
XP_024547481.1	3
XP_024547482.1	4
XP_024547483.1	3
XP_024547484.1	3
XP_024547485.1	3
XP_024547486.1	3
XP_024547487.1	7
XP_024547488.1	3
XP_024547489.1	3
XP_024547490.1	3
XP_024547491.1	4
XP_024547492.1	10
XP_024547493.1	3
XP_024547494.1	3
XP_024547495.1	10
XP_024547496.1	10
XP_024547497.1	10
XP_024547498.1	4
XP_024547499.1	4
XP_024547500.1	4
XP_024547501.1	10
XP_024547502.1	10
XP_024547503.1	10
XP_024547504.1	10
XP_024547505.1	10
XP_024547506.1	10
XP_024547507.1	3
XP_024547508.1	4
XP_024547509.1	4
XP_024547510.1	10
XP_024547511.1	3
XP_024547512.1	4
XP_024547513.1	4
XP_024547514.1	10
XP_024547515.1	10
XP_024547516.1	10
XP_024547517.1	4
XP_024547518.1	4
XP_024547519.1	10
XP_024547520.1	10
XP_024547521.1	10
XP_024547522.1	10
XP_024547523.1	10
XP_024547524.1	10
XP_024547525.1	10
XP_024547526.1	3
XP_024547527.1	3
XP_024547528.1	4
XP_024547529.1	6
XP_024547530.1	3
XP_024547531.1	3
XP_024547532.1	3
XP_024547533.1	6
XP_024547534.1	4
XP_024547535.1	9
XP_024547536.1	9
XP_024547537.1	3
XP_024547538.1	3
XP_024547539.1	3
XP_024547540.1	3
XP_024547541.1	3
XP_024547542.1	10
XP_024547543.1	4
XP_024547544.1	8
XP_024547545.1	8
XP_024547546.1	8
XP_024547547.1	8
XP_024547548.1	10
XP_024547549.1	10
XP_024547550.1	3
XP_024547551.1	4
XP_024547552.1	4
XP_024547553.1	3
XP_024547554.1	10
XP_024547555.1	3
XP_024547556.1	4
XP_024547557.1	11
XP_024547558.1	4
XP_024547559.1	4
XP_024547560.1	3
XP_024547561.1	4
XP_024547562.1	3
XP_024547563.1	3
XP_024547564.1	3
XP_024547565.1	3
XP_024547566.1	3
XP_024547567.1	3
XP_024547568.1	3
XP_024547569.1	3
XP_024547570.1	3
XP_024547571.1	3
XP_024547572.1	6
XP_024547573.1	10
XP_024547574.1	4
XP_024547575.1	3
XP_024547576.1	3
XP_024547577.1	3
XP_024547578.1	3
XP_024547579.1	3
XP_024547580.1	3
XP_024547581.1	3
XP_024547582.1	3
XP_024547583.1	3
XP_024547584.1	3
XP_024547585.1	3
XP_024547586.1	3
XP_024547587.1	3
XP_024547588.1	12
XP_024547589.1	3
XP_024547590.1	3
XP_024547591.1	3
XP_024547592.1	3
XP_024547593.1	3
XP_024547594.1	3
XP_024547595.1	3
XP_024547596.1	12
XP_024547597.1	4
XP_024547598.1	4
XP_024547599.1	6
XP_024547600.1	6
XP_024547601.1	3
XP_024547602.1	6
XP_024547603.1	12
XP_024547604.1	3
XP_024547605.1	3
XP_024547606.1	4
XP_024547607.1	4
XP_024547608.1	4
XP_024547609.1	3
XP_024547610.1	10
XP_024547611.1	3
XP_024547612.1	3
XP_024547613.1	3
XP_024547614.1	3
XP_024547615.1	4
XP_024547616.1	3
XP_024547617.1	3
XP_024547618.1	3
XP_024547619.1	3
XP_024547620.1	3
XP_024547621.1	3
XP_024547622.1	4
XP_024547623.1	4
XP_024547624.1	4
XP_024547625.1	3
XP_024547626.1	3
XP_024547627.1	3
XP_024547628.1	3
XP_024547629.1	3
XP_024547630.1	3
XP_024547631.1	3
XP_024547632.1	10
XP_024547633.1	9
XP_024547634.1	4
XP_024547635.1	4
XP_024547636.1	4
XP_024547637.1	4
XP_024547638.1	4
XP_024547639.1	3
XP_024547640.1	10
XP_024547641.1	10
XP_024547642.1	10
XP_024547643.1	3
XP_024547644.1	4
XP_024547645.1	3
XP_024547646.1	4
XP_024547647.1	10
XP_024547648.1	6
XP_024547649.1	6
XP_024547650.1	4
XP_024547651.1	3
XP_024547652.1	3
XP_024547653.1	3
XP_024547654.1	4
XP_024547655.1	4
XP_024547656.1	3
XP_024547657.1	4
XP_024547658.1	3
XP_024547659.1	4
XP_024547660.1	4
XP_024547661.1	4
XP_024547662.1	3
XP_024547663.1	3
XP_024547664.1	3
XP_024547665.1	3
XP_024547666.1	10
XP_024547667.1	3
XP_024547668.1	6
XP_024547669.1	4
XP_024547670.1	3
XP_024547671.1	3
XP_024547672.1	10
XP_024547673.1	10
XP_024547674.1	4
XP_024547675.1	3
XP_024547676.1	6
XP_024547677.1	9
XP_024547678.1	4
XP_024547679.1	3
XP_024547680.1	4
XP_024547681.1	12
XP_024547682.1	12
XP_024547683.1	4
XP_024547684.1	4
XP_024547685.1	9
XP_024547686.1	3
XP_024547687.1	10
XP_024547688.1	10
XP_024547689.1	4
XP_024547690.1	3
XP_024547691.1	6
XP_024547692.1	6
XP_024547693.1	4
XP_024547694.1	10
XP_024547695.1	3
XP_024547696.1	5
XP_024547697.1	9
XP_024547698.1	6
XP_024547699.1	4
XP_024547700.1	10
XP_024547701.1	10
XP_024547702.1	10
XP_024547703.1	9
XP_024547704.1	4
XP_024547705.1	4
XP_024547706.1	4
XP_024547707.1	4
XP_024547708.1	4
XP_024547709.1	3
XP_024547710.1	3
XP_024547711.1	3
XP_024547712.1	3
XP_024547713.1	3
XP_024547714.1	6
XP_024547715.1	9
XP_024547716.1	3
XP_024547717.1	3
XP_024547718.1	4
XP_024547719.1	3
XP_024547720.1	3
XP_024547721.1	3
XP_024547722.1	6
XP_024547723.1	9
XP_024547724.1	4
XP_024547725.1	9
XP_024547726.1	4
XP_024547727.1	10
XP_024547728.1	3
XP_024547729.1	6
XP_024547730.1	3
XP_024547731.1	4
XP_024547732.1	5
XP_024547733.1	4
XP_024547734.1	4
XP_024547735.1	6
XP_024547736.1	6
XP_024547737.1	4
XP_024547738.1	6
XP_024547739.1	10
XP_024547740.1	3
XP_024547741.1	4
XP_024547742.1	6
XP_024547743.1	3
XP_024547744.1	3
XP_024547745.1	3
XP_024547746.1	3
XP_024547747.1	4
XP_024547748.1	4
XP_024547749.1	4
XP_024547750.1	3
XP_024547751.1	4
XP_024547752.1	3
XP_024547753.1	3
XP_024547754.1	3
XP_024547755.1	3
XP_024547756.1	10
XP_024547757.1	4
XP_024547758.1	4
XP_024547759.1	3
XP_024547760.1	10
XP_024547761.1	3
XP_024547762.1	10
XP_024547763.1	9
XP_024547764.1	3
XP_024547765.1	3
XP_024547765.1	4
XP_024547766.1	3
XP_024547767.1	3
XP_024547768.1	3
XP_024547769.1	3
XP_024547770.1	3
XP_024547771.1	3
XP_024547772.1	4
XP_024547773.1	3
XP_024547774.1	4
XP_024547775.1	3
XP_024547776.1	3
XP_024547777.1	3
XP_024547778.1	6
XP_024547779.1	3
XP_024547780.1	3
XP_024547781.1	4
XP_024547782.1	3
XP_024547783.1	3
XP_024547784.1	3
XP_024547785.1	3
XP_024547786.1	12
XP_024547787.1	4
XP_024547788.1	3
XP_024547789.1	3
XP_024547790.1	6
XP_024547791.1	3
XP_024547792.1	3
XP_024547793.1	3
XP_024547794.1	3
XP_024547795.1	3
XP_024547796.1	3
XP_024547797.1	4
XP_024547798.1	4
XP_024547799.1	3
XP_024547800.1	10
XP_024547801.1	3
XP_024547802.1	3
XP_024547803.1	4
XP_024547804.1	10
XP_024547805.1	6
XP_024547806.1	3
XP_024547807.1	4
XP_024547808.1	3
XP_024547809.1	3
XP_024547810.1	6
XP_024547811.1	4
XP_024547812.1	3
XP_024547813.1	4
XP_024547814.1	3
XP_024547815.1	3
XP_024547816.1	6
XP_024547817.1	3
XP_024547818.1	4
XP_024547819.1	3
XP_024547820.1	3
XP_024547821.1	3
XP_024547822.1	3
XP_024547823.1	4
XP_024547824.1	3
XP_024547825.1	3
XP_024547826.1	9
XP_024547827.1	4
XP_024547828.1	3
XP_024547829.1	6
XP_024547830.1	3
XP_024547831.1	3
XP_024547832.1	3
XP_024547833.1	4
XP_024547834.1	3
XP_024547835.1	3
XP_024547836.1	3
XP_024547837.1	3
XP_024547838.1	3
XP_024547839.1	3
XP_024547840.1	4
XP_024547841.1	3
XP_024547842.1	3
XP_024547843.1	3
XP_024547844.1	4
XP_024547845.1	3
XP_024547846.1	3
XP_024547847.1	3
XP_024547848.1	4
XP_024547849.1	3
XP_024547850.1	3
XP_024547851.1	4
XP_024547852.1	3
XP_024547853.1	3
XP_024547854.1	4
XP_024547855.1	4
XP_024547856.1	3
XP_024547857.1	6
XP_024547858.1	9
XP_024547859.1	6
XP_024547860.1	3
XP_024547861.1	3
XP_024547862.1	3
XP_024547863.1	9
XP_024547864.1	3
XP_024547865.1	10
XP_024547866.1	10
XP_024547867.1	10
XP_024547868.1	12
XP_024547869.1	12
XP_024547870.1	12
XP_024547871.1	11
XP_024547872.1	3
XP_024547873.1	3
XP_024547874.1	3
XP_024547875.1	6
XP_024547876.1	6
XP_024547877.1	4
XP_024547878.1	4
XP_024547879.1	3
XP_024547880.1	3
XP_024547881.1	3
XP_024547882.1	10
XP_024547883.1	9
XP_024547884.1	3
XP_024547885.1	3
XP_024547886.1	3
XP_024547887.1	6
XP_024547888.1	3
XP_024547889.1	3
XP_024547890.1	4
XP_024547891.1	4
XP_024547892.1	4
XP_024547893.1	4
XP_024547894.1	3
XP_024547895.1	10
XP_024547896.1	10
XP_024547897.1	4
XP_024547898.1	4
XP_024547899.1	3
XP_024547900.1	3
XP_024547901.1	3
XP_024547902.1	3
XP_024547903.1	3
XP_024547904.1	3
XP_024547905.1	6
XP_024547906.1	6
XP_024547907.1	9
XP_024547908.1	9
XP_024547909.1	9
XP_024547910.1	9
XP_024547911.1	4
XP_024547912.1	4
XP_024547913.1	3
XP_024547914.1	3
XP_024547915.1	4
XP_024547916.1	6
XP_024547917.1	6
XP_024547918.1	3
XP_024547919.1	4
XP_024547920.1	6
XP_024547921.1	4
XP_024547922.1	4
XP_024547923.1	3
XP_024547924.1	3
XP_024547925.1	4
XP_024547926.1	3
XP_024547927.1	3
XP_024547928.1	4
XP_024547929.1	3
XP_024547930.1	3
XP_024547931.1	6
XP_024547932.1	6
XP_024547933.1	3
XP_024547934.1	4
XP_024547935.1	3
XP_024547936.1	3
XP_024547937.1	3
XP_024547938.1	3
XP_024547939.1	3
XP_024547940.1	6
XP_024547941.1	6
XP_024547942.1	3
XP_024547943.1	3
XP_024547944.1	6
XP_024547945.1	4
XP_024547946.1	4
XP_024547947.1	3
XP_024547948.1	4
XP_024547949.1	3
XP_024547950.1	12
XP_024547951.1	3
XP_024547952.1	6
XP_024547953.1	3
XP_024547954.1	3
XP_024547955.1	4
XP_024547956.1	3
XP_024547957.1	3
XP_024547958.1	6
XP_024547959.1	3
XP_024547960.1	3
XP_024547961.1	3
XP_024547962.1	4
XP_024547963.1	4
XP_024547964.1	4
XP_024547965.1	6
XP_024547966.1	3
XP_024547967.1	4
XP_024547968.1	3
XP_024547969.1	3
XP_024547970.1	4
XP_024547971.1	3
XP_024547972.1	6
XP_024547973.1	7
XP_024547974.1	3
XP_024547975.1	3
XP_024547976.1	10
XP_024547977.1	10
XP_024547978.1	9
XP_024547979.1	9
XP_024547980.1	10
XP_024547981.1	3
XP_024547982.1	3
XP_024547983.1	10
XP_024547984.1	10
XP_024547985.1	3
XP_024547986.1	6
XP_024547987.1	10
XP_024547988.1	3
XP_024547989.1	10
XP_024547990.1	10
XP_024547991.1	10
XP_024547992.1	10
XP_024547993.1	3
XP_024547994.1	10
XP_024547995.1	4
XP_024547996.1	4
XP_024547997.1	4
XP_024547998.1	4
XP_024547999.1	12
XP_024548000.1	3
XP_024548001.1	3
XP_024548002.1	3
XP_024548003.1	3
XP_024548004.1	10
XP_024548005.1	10
XP_024548006.1	10
XP_024548007.1	10
XP_024548008.1	10
XP_024548009.1	9
XP_024548010.1	3
XP_024548011.1	5
XP_024548012.1	3
XP_024548013.1	3
XP_024548014.1	4
XP_024548015.1	6
XP_024548016.1	10
XP_024548017.1	10
XP_024548018.1	10
XP_024548019.1	10
XP_024548020.1	4
XP_024548021.1	3
XP_024548022.1	10
XP_024548023.1	3
XP_024548024.1	3
XP_024548025.1	4
XP_024548026.1	3
XP_024548027.1	3
XP_024548028.1	9
XP_024548029.1	3
XP_024548030.1	6
XP_024548031.1	6
XP_024548032.1	6
XP_024548033.1	9
XP_024548034.1	9
XP_024548035.1	6
XP_024548036.1	3
XP_024548037.1	3
XP_024548038.1	4
XP_024548039.1	4
XP_024548040.1	3
XP_024548041.1	3
XP_024548042.1	10
XP_024548043.1	3
XP_024548044.1	3
XP_024548045.1	5
XP_024548046.1	4
XP_024548047.1	10
XP_024548048.1	3
XP_024548049.1	4
XP_024548050.1	3
XP_024548051.1	4
XP_024548052.1	3
XP_024548053.1	6
XP_024548054.1	6
XP_024548055.1	4
XP_024548056.1	6
XP_024548057.1	6
XP_024548058.1	3
XP_024548059.1	3
XP_024548060.1	3
XP_024548061.1	4
XP_024548062.1	3
XP_024548063.1	4
XP_024548064.1	3
XP_024548065.1	3
XP_024548066.1	3
XP_024548067.1	4
XP_024548068.1	3
XP_024548069.1	4
XP_024548070.1	9
XP_024548071.1	9
XP_024548072.1	4
XP_024548073.1	3
XP_024548074.1	4
XP_024548075.1	4
XP_024548076.1	4
XP_024548077.1	4
XP_024548078.1	4
XP_024548079.1	4
XP_024548080.1	4
XP_024548081.1	4
XP_024548082.1	4
XP_024548083.1	4
XP_024548084.1	3
XP_024548085.1	3
XP_024548086.1	3
XP_024548087.1	3
XP_024548088.1	10
XP_024548089.1	6
XP_024548090.1	3
XP_024548091.1	4
XP_024548092.1	3
XP_024548093.1	3
XP_024548094.1	3
XP_024548095.1	3
XP_024548096.1	3
XP_024548097.1	3
XP_024548098.1	10
XP_024548099.1	3
XP_024548100.1	3
XP_024548101.1	3
XP_024548102.1	3
XP_024548103.1	6
XP_024548104.1	4
XP_024548105.1	6
XP_024548106.1	4
XP_024548107.1	3
XP_024548108.1	6
XP_024548109.1	3
XP_024548110.1	3
XP_024548111.1	4
XP_024548112.1	4
XP_024548113.1	4
XP_024548114.1	4
XP_024548115.1	4
XP_024548116.1	6
XP_024548117.1	6
XP_024548118.1	4
XP_024548119.1	4
XP_024548120.1	5
XP_024548121.1	5
XP_024548122.1	10
XP_024548123.1	10
XP_024548124.1	4
XP_024548125.1	4
XP_024548126.1	4
XP_024548127.1	4
XP_024548128.1	3
XP_024548129.1	9
XP_024548130.1	6
XP_024548131.1	4
XP_024548132.1	3
XP_024548133.1	4
XP_024548134.1	4
XP_024548135.1	4
XP_024548136.1	3
XP_024548137.1	3
XP_024548138.1	3
XP_024548139.1	4
XP_024548140.1	12
XP_024548141.1	6
XP_024548142.1	3
XP_024548143.1	6
XP_024548144.1	6
XP_024548145.1	3
XP_024548146.1	3
XP_024548147.1	3
XP_024548148.1	6
XP_024548149.1	6
XP_024548150.1	4
XP_024548151.1	3
XP_024548152.1	3
XP_024548153.1	3
XP_024548154.1	4
XP_024548155.1	3
XP_024548156.1	3
XP_024548157.1	3
XP_024548158.1	3
XP_024548159.1	3
XP_024548160.1	4
XP_024548161.1	4
XP_024548162.1	4
XP_024548163.1	3
XP_024548164.1	3
XP_024548165.1	3
XP_024548166.1	6
XP_024548167.1	3
XP_024548168.1	3
XP_024548169.1	3
XP_024548170.1	3
XP_024548171.1	4
XP_024548172.1	4
XP_024548173.1	6
XP_024548174.1	3
XP_024548175.1	3
XP_024548176.1	3
XP_024548177.1	3
XP_024548178.1	10
XP_024548179.1	3
XP_024548180.1	12
XP_024548181.1	4
XP_024548182.1	4
XP_024548183.1	3
XP_024548184.1	10
XP_024548185.1	10
XP_024548186.1	10
XP_024548187.1	4
XP_024548188.1	4
XP_024548189.1	4
XP_024548190.1	4
XP_024548191.1	3
XP_024548192.1	10
XP_024548193.1	3
XP_024548194.1	3
XP_024548195.1	6
XP_024548196.1	4
XP_024548197.1	3
XP_024548198.1	3
XP_024548199.1	10
XP_024548200.1	4
XP_024548201.1	3
XP_024548202.1	4
XP_024548203.1	4
XP_024548204.1	3
XP_024548205.1	3
XP_024548206.1	10
XP_024548207.1	10
XP_024548208.1	3
XP_024548209.1	3
XP_024548210.1	3
XP_024548211.1	3
XP_024548212.1	4
XP_024548213.1	6
XP_024548214.1	6
XP_024548215.1	10
XP_024548216.1	4
XP_024548217.1	4
XP_024548218.1	3
XP_024548219.1	3
XP_024548220.1	4
XP_024548221.1	3
XP_024548222.1	3
XP_024548223.1	3
XP_024548224.1	4
XP_024548225.1	9
XP_024548226.1	4
XP_024548227.1	6
XP_024548228.1	9
XP_024548229.1	4
XP_024548230.1	6
XP_024548231.1	3
XP_024548232.1	3
XP_024548233.1	9
XP_024548234.1	3
XP_024548235.1	3
XP_024548236.1	3
XP_024548237.1	3
XP_024548238.1	3
XP_024548239.1	9
XP_024548240.1	10
XP_024548241.1	10
XP_024548242.1	3
XP_024548243.1	10
XP_024548244.1	10
XP_024548245.1	10
XP_024548246.1	4
XP_024548247.1	3
XP_024548248.1	3
XP_024548249.1	3
XP_024548250.1	3
XP_024548251.1	10
XP_024548252.1	10
XP_024548253.1	6
XP_024548254.1	3
XP_024548255.1	12
XP_024548256.1	10
XP_024548257.1	10
XP_024548258.1	10
XP_024548259.1	10
XP_024548260.1	3
XP_024548261.1	3
XP_024548262.1	3
XP_024548263.1	12
XP_024548264.1	9
XP_024548265.1	4
XP_024548266.1	10
XP_024548267.1	4
XP_024548268.1	10
XP_024548269.1	10
XP_024548270.1	6
XP_024548271.1	6
XP_024548272.1	3
XP_024548273.1	3
XP_024548274.1	6
XP_024548275.1	3
XP_024548276.1	5
XP_024548277.1	3
XP_024548278.1	3
XP_024548279.1	3
XP_024548280.1	4
XP_024548281.1	4
XP_024548282.1	4
XP_024548283.1	4
XP_024548284.1	3
XP_024548285.1	4
XP_024548286.1	4
XP_024548287.1	4
XP_024548288.1	3
XP_024548289.1	3
XP_024548290.1	3
XP_024548291.1	6
XP_024548292.1	3
XP_024548293.1	3
XP_024548294.1	12
XP_024548295.1	5
XP_024548296.1	3
XP_024548297.1	4
XP_024548298.1	4
XP_024548299.1	3
XP_024548300.1	3
XP_024548301.1	4
XP_024548302.1	3
XP_024548303.1	6
XP_024548304.1	4
XP_024548305.1	3
XP_024548306.1	3
XP_024548307.1	3
XP_024548308.1	10
XP_024548309.1	3
XP_024548310.1	3
XP_024548311.1	3
XP_024548312.1	4
XP_024548313.1	3
XP_024548314.1	4
XP_024548315.1	3
XP_024548316.1	3
XP_024548317.1	3
XP_024548318.1	9
XP_024548319.1	3
XP_024548320.1	3
XP_024548321.1	3
XP_024548322.1	3
XP_024548323.1	3
XP_024548324.1	3
XP_024548325.1	10
XP_024548326.1	10
XP_024548327.1	3
XP_024548328.1	10
XP_024548329.1	3
XP_024548330.1	10
XP_024548331.1	4
XP_024548332.1	6
XP_024548333.1	6
XP_024548334.1	10
XP_024548335.1	10
XP_024548336.1	10
XP_024548337.1	3
XP_024548338.1	6
XP_024548339.1	4
XP_024548340.1	9
XP_024548341.1	5
XP_024548342.1	9
XP_024548343.1	3
XP_024548344.1	3
XP_024548345.1	3
XP_024548346.1	3
XP_024548347.1	4
XP_024548348.1	3
XP_024548349.1	3
XP_024548350.1	10
XP_024548351.1	3
XP_024548352.1	4
XP_024548353.1	4
XP_024548354.1	4
XP_024548355.1	4
XP_024548356.1	9
XP_024548357.1	10
XP_024548358.1	10
XP_024548359.1	6
XP_024548360.1	3
XP_024548361.1	3
XP_024548362.1	3
XP_024548363.1	4
XP_024548364.1	4
XP_024548365.1	3
XP_024548366.1	4
XP_024548367.1	3
XP_024548368.1	4
XP_024548369.1	3
XP_024548370.1	9
XP_024548371.1	3
XP_024548372.1	8
XP_024548373.1	4
XP_024548374.1	10
XP_024548375.1	4
XP_024548376.1	6
XP_024548377.1	3
XP_024548378.1	10
XP_024548379.1	3
XP_024548380.1	10
XP_024548381.1	10
XP_024548382.1	3
XP_024548383.1	4
XP_024548384.1	3
XP_024548385.1	3
XP_024548386.1	10
XP_024548387.1	10
XP_024548388.1	10
XP_024548389.1	10
XP_024548390.1	10
XP_024548391.1	9
XP_024548392.1	10
XP_024548393.1	3
XP_024548394.1	3
XP_024548395.1	10
XP_024548396.1	3
XP_024548397.1	3
XP_024548398.1	3
XP_024548399.1	4
XP_024548400.1	3
XP_024548401.1	3
XP_024548402.1	10
XP_024548403.1	5
XP_024548404.1	4
XP_024548405.1	9
XP_024548406.1	4
XP_024548407.1	6
XP_024548408.1	3
XP_024548409.1	3
XP_024548410.1	10
XP_024548411.1	10
XP_024548412.1	10
XP_024548413.1	9
XP_024548414.1	9
XP_024548415.1	4
XP_024548416.1	3
XP_024548417.1	4
XP_024548418.1	3
XP_024548419.1	3
XP_024548420.1	3
XP_024548421.1	3
XP_024548422.1	3
XP_024548423.1	3
XP_024548424.1	3
XP_024548425.1	10
XP_024548426.1	3
XP_024548427.1	4
XP_024548428.1	3
XP_024548429.1	3
XP_024548430.1	4
XP_024548431.1	3
XP_024548432.1	7
XP_024548433.1	4
XP_024548434.1	3
XP_024548435.1	4
XP_024548436.1	10
XP_024548437.1	3
XP_024548438.1	3
XP_024548439.1	7
XP_024548440.1	6
XP_024548441.1	7
XP_024548442.1	3
XP_024548443.1	4
XP_024548444.1	3
XP_024548445.1	10
XP_024548446.1	10
XP_024548447.1	10
XP_024548448.1	3
XP_024548449.1	3
XP_024548450.1	3
XP_024548451.1	4
XP_024548452.1	3
XP_024548453.1	3
XP_024548454.1	4
XP_024548455.1	9
XP_024548456.1	6
XP_024548457.1	10
XP_024548458.1	4
XP_024548459.1	3
XP_024548460.1	4
XP_024548461.1	4
XP_024548462.1	6
XP_024548463.1	10
XP_024548464.1	10
XP_024548465.1	3
XP_024548466.1	6
XP_024548467.1	4
XP_024548468.1	3
XP_024548469.1	4
XP_024548470.1	3
XP_024548471.1	4
XP_024548472.1	4
XP_024548473.1	3
XP_024548474.1	3
XP_024548475.1	3
XP_024548476.1	9
XP_024548477.1	10
XP_024548478.1	10
XP_024548479.1	3
XP_024548480.1	3
XP_024548481.1	6
XP_024548482.1	6
XP_024548483.1	6
XP_024548484.1	3
XP_024548485.1	3
XP_024548486.1	3
XP_024548487.1	10
XP_024548488.1	10
XP_024548489.1	10
XP_024548490.1	6
XP_024548491.1	10
XP_024548492.1	10
XP_024548493.1	3
XP_024548494.1	4
XP_024548495.1	4
XP_024548496.1	3
XP_024548497.1	3
XP_024548498.1	10
XP_024548499.1	3
XP_024548500.1	6
XP_024548501.1	4
XP_024548502.1	3
XP_024548503.1	9
XP_024548504.1	3
XP_024548505.1	6
XP_024548506.1	3
XP_024548507.1	6
XP_024548508.1	10
XP_024548509.1	3
XP_024548510.1	10
XP_024548511.1	10
XP_024548512.1	3
XP_024548513.1	3
XP_024548514.1	6
XP_024548515.1	3
XP_024548516.1	5
XP_024548517.1	10
XP_024548518.1	7
XP_024548519.1	9
XP_024548520.1	3
XP_024548521.1	3
XP_024548522.1	4
XP_024548523.1	3
XP_024548524.1	4
XP_024548525.1	3
XP_024548526.1	3
XP_024548527.1	4
XP_024548528.1	3
XP_024548529.1	3
XP_024548530.1	6
XP_024548531.1	9
XP_024548532.1	3
XP_024548533.1	3
XP_024548534.1	3
XP_024548535.1	3
XP_024548536.1	3
XP_024548537.1	7
XP_024548538.1	3
XP_024548539.1	3
XP_024548540.1	4
XP_024548541.1	4
XP_024548542.1	12
XP_024548543.1	11
XP_024548544.1	12
XP_024548545.1	11
XP_024548546.1	3
XP_024548547.1	4
XP_024548548.1	10
XP_024548549.1	3
XP_024548550.1	3
XP_024548551.1	10
XP_024548552.1	3
XP_024548553.1	3
XP_024548554.1	4
XP_024548555.1	10
XP_024548556.1	4
XP_024548557.1	3
XP_024548558.1	4
XP_024548559.1	4
XP_024548560.1	3
XP_024548561.1	3
XP_024548562.1	3
XP_024548563.1	4
XP_024548564.1	3
XP_024548565.1	3
XP_024548566.1	4
XP_024548567.1	12
XP_024548568.1	12
XP_024548569.1	12
XP_024548570.1	12
XP_024548571.1	10
XP_024548572.1	3
XP_024548573.1	10
XP_024548574.1	3
XP_024548575.1	12
XP_024548576.1	4
XP_024548577.1	3
XP_024548578.1	4
XP_024548579.1	4
XP_024548580.1	4
XP_024548581.1	3
XP_024548582.1	3
XP_024548583.1	10
XP_024548584.1	9
XP_024548585.1	3
XP_024548586.1	3
XP_024548587.1	3
XP_024548588.1	4
XP_024548589.1	3
XP_024548590.1	3
XP_024548591.1	6
XP_024548592.1	3
XP_024548593.1	3
XP_024548594.1	4
XP_024548595.1	4
XP_024548596.1	3
XP_024548597.1	12
XP_024548598.1	12
XP_024548599.1	6
XP_024548600.1	12
XP_024548601.1	4
XP_024548602.1	3
XP_024548603.1	3
XP_024548604.1	3
XP_024548605.1	3
XP_024548606.1	4
XP_024548607.1	12
XP_024548608.1	3
XP_024548609.1	4
XP_024548610.1	3
XP_024548611.1	4
XP_024548612.1	10
XP_024548613.1	10
XP_024548614.1	4
XP_024548615.1	10
XP_024548616.1	3
XP_024548617.1	10
XP_024548618.1	4
XP_024548619.1	12
XP_024548620.1	6
XP_024548621.1	4
XP_024548622.1	3
XP_024548623.1	3
XP_024548624.1	9
XP_024548625.1	9
